metabolite,B1,B1,B1,B1,B1,B1,B1,B1,B1,B1,B1,B1,B1,B1,B12,B12,B12,B12,B12,B12,B12,B12,B12,B12,B12,B12,B2,B2,B2,B2,B2,B2,B3,B3,B3,B5,B5,B5,B5,B5,B5,B6,B6,B6,B6,B7,B7,B7,B9,B9,B9,B9,B9,B9,B9,B9,B9,B9,K,K,K,K,K,K,K,K
way,a,a,a,a,a,a,a,b,b,b,b,b,b,b,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,b,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a
EC,2.5.1.3,2.7.7.73,2.8.1.10,3.1.3.1,3.1.3.100,3.1.3.2,4.1.99.19,1.4.3.19,2.5.1.3,2.7.7.73,2.8.1.10,3.1.3.1,3.1.3.100,3.1.3.2,1.3.1.106,1.3.1.76,2.1.1.131,2.1.1.151,2.1.1.195,2.1.1.196,2.1.1.271,2.1.1.289,3.7.1.12,4.99.1.3,5.4.99.60,6.3.5.11,1.1.1.193,2.5.1.78,2.5.1.9,3.5.4.25,3.5.4.26,4.1.99.12,1.4.3.16,2.4.2.19,2.5.1.72,1.1.1.169,1.1.1.86,2.1.2.11,2.2.1.6,4.2.1.9,6.3.2.1,1.1.1.262,1.4.3.5,2.6.99.2,4.3.3.6,2.6.1.62,2.8.1.6,6.3.3.3,1.5.1.3,2.5.1.15,2.6.1.85,2.7.6.3,3.1.3.1,3.5.4.16,4.1.2.25,4.1.3.38,6.3.2.12,6.3.2.17,2.1.1.163,2.2.1.9,2.5.1.74,3.1.2.28,4.1.3.36,4.2.99.20,5.4.4.2,6.2.1.26
sample_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3452799,0.09120492468827303,0.04657808438186476,0.06571286499279298,0.04682985781095592,0.0939744324082758,0.11631932424011632,0.07779798958916871,0.0003776601436367413,0.09120492468827303,0.04657808438186476,0.06571286499279298,0.04682985781095592,0.0939744324082758,0.11631932424011632,0.02001598761274729,0.2561165207429834,0.03978020179640342,0.07439904829643804,0.04009491858276737,0.01781297010819963,0.03978020179640342,0.01781297010819963,0.039465485010039464,0.03562594021639926,0.03738835422003739,0.07867919659098777,0.13413229434831594,0.0727625210073455,0.0662793552082481,0.0913937547600914,0.1337546342046792,0.09145669811736419,0.06873414614188691,0.06942652307188761,0.06898591957097808,0.09762514713009762,0.08012689380826195,0.048655215171866835,0.41152366984950245,0.0894425106846349,0.06212509362824394,0.08654711625008654,0.04393446337640757,0.04443801023458989,0.024484965979115394,0.05268359003732541,0.08667300296463212,0.09605156319827787,0.17051355485198869,0.0778609329464415,0.10108703178010109,0.09151964147463697,0.04682985781095592,0.0758467455137122,0.09032371768645396,0.05387951382550842,0.2219382777438583,0.22206416445840388,0.09548507298282276,0.04739634802641103,0.13281048384558736,0.0,0.0456968773800457,0.038898994794584356,0.11606755081102516,0.06099211319733372
ERR3452809,0.15676411058099793,0.016951387188518262,0.06925438526591221,0.059184971508629995,0.13039528606552508,0.03440986715618023,0.11134308593484003,0.004926044140253169,0.15676411058099793,0.016951387188518262,0.06925438526591221,0.059184971508629995,0.13039528606552508,0.03440986715618023,0.03535161088887569,0.14582539491661223,0.08055531005825772,0.15024434627772168,0.08627821428002243,0.0015212783374311258,0.07874426441845876,0.004201625884333586,0.07801984616253917,0.07193473281281466,0.07454263853412517,0.15987910908145214,0.17922107651450503,0.09489879152546547,0.08852391087337314,0.18668258455047673,0.17741003087470605,0.1830604932708788,0.08555379602410285,0.09402948961836198,0.08504670324495914,0.11358878252819074,0.11221238784194353,0.049695092356083444,0.3283063535827554,0.16857212815248715,0.06976147804505592,0.06737089780052129,0.02405068609653018,0.03296103064434106,0.06367636469533142,0.04129184058741628,0.13865365418300835,0.05049195243759499,0.12394796358784078,0.08533647054732697,0.06273462096263596,0.139233188787744,0.059184971508629995,0.08620577245443047,0.1150376190400299,0.04875334862338799,0.3056320621724724,0.30599427130043216,0.1046059961547879,0.04027765502912886,0.07620880052274022,0.0,0.03455475080736414,0.007389066210379754,0.03969812042439319,0.037814632959002274
ERR3452806,0.15949488689422395,0.004673001008908578,0.05975312765489658,0.04772589555000073,0.13206973343210474,0.04098451704534573,0.12663066668403083,0.0018385577739968178,0.15949488689422395,0.004673001008908578,0.05975312765489658,0.04772589555000073,0.13206973343210474,0.04098451704534573,0.01884521718346738,0.13367847148435197,0.07461480299470419,0.14854014682415956,0.08909344546492913,0.0008426723130818748,0.07346570438595618,0.0007660657391653407,0.0757639016034522,0.06940555596837987,0.06411970236813902,0.17121569270345366,0.20653132327897586,0.104567973396069,0.09346002017817157,0.21327270178363086,0.2025477814353161,0.21166396373138366,0.10602349830048316,0.1065597443178989,0.10135049729157458,0.10303584191773833,0.10426154710040288,0.06358345635072328,0.28880678366533347,0.15926506717247435,0.07744924622961595,0.08373098529077175,0.015704347652889486,0.03286422021019312,0.08196903409069146,0.03048941641878056,0.1403432434150904,0.038916139549599306,0.12517514177961667,0.0793644105775293,0.053241568871991184,0.14057306313684004,0.04772589555000073,0.08242867353419066,0.10495100626565168,0.047419469254334594,0.31485301879695504,0.31485301879695504,0.11659520550096486,0.053241568871991184,0.10625331802223276,0.0,0.04175058278451107,0.0008426723130818748,0.03929917241918198,0.04083130389751266
ERR3452805,0.1764298561350026,0.009070375048946842,0.08600264147019718,0.022288787467838883,0.13196289552919002,0.0065262454620471175,0.14827850918430782,0.00143798628824767,0.1764298561350026,0.009070375048946842,0.08600264147019718,0.022288787467838883,0.13196289552919002,0.0065262454620471175,0.01869382174721971,0.17808907108298067,0.09750653177617855,0.18140750097893682,0.10248417662011278,0.002488822421967121,0.09761714610604375,0.002488822421967121,0.09711938162165032,0.0903719074998728,0.09584731682820045,0.1894270398941642,0.1642069726848974,0.08677694177925362,0.08373504770796047,0.16182876459279547,0.16365390103557137,0.16155222876813247,0.11741711115191551,0.11371153110143113,0.10995064388601415,0.11349030244170072,0.12195229867638893,0.02815134695069477,0.39008143426964675,0.17908460005176752,0.07438813683435061,0.037498257824304625,0.00597317381272109,0.008461996234688211,0.08627917729486019,0.03888093694761969,0.17974828603095874,0.04230998117344106,0.12527072857234509,0.0844540408520843,0.031580391176516134,0.1666957951068645,0.022288787467838883,0.09590262399313307,0.15784664871764809,0.01830667159269149,0.3547401558777136,0.35490607737251145,0.050937898902927076,0.014324555717544096,0.035673121381528734,0.0,0.01360556257342026,0.0043139588647430095,0.014269248552611493,0.01587315633565697
ERR3452791,0.18190878752054576,0.008682145465184596,0.07344143595549985,0.032230978370753775,0.13011324847824587,0.010822948456599977,0.16424716284136887,0.00035680049856923,0.18190878752054576,0.008682145465184596,0.07344143595549985,0.032230978370753775,0.13011324847824587,0.010822948456599977,0.016531756433707658,0.1575868868680766,0.0864051874035152,0.1608575581049612,0.09401693137299211,0.001248801744992305,0.0876539891485075,0.0013082684947538434,0.08848652364516904,0.07909077718284599,0.07724730794023829,0.17679464704105347,0.17905438353199193,0.0955630668667921,0.08961639189063828,0.1786975830334227,0.17536744504677654,0.17887598328270732,0.11554389478666899,0.1118569563014536,0.10852681831480746,0.10412627883245362,0.12160950326234589,0.0428160598283076,0.3836200027116838,0.1878554624966996,0.07736624143976137,0.03704778510143838,0.008087477967569213,0.015223487938953813,0.08783238939779212,0.0400211225895153,0.1798274512788919,0.04376752782449221,0.12428550700161511,0.08224251492020751,0.02390563340413841,0.15056981039621506,0.032230978370753775,0.09193559513133827,0.13968739518985354,0.013617885695392278,0.34782101935523774,0.3478804861049993,0.05417420903276142,0.020099761419399956,0.04477846257043837,0.00249760348998461,0.014450420192053816,0.00023786699904615333,0.013855752694438431,0.014450420192053816
ERR3452792,0.1822266237705068,0.008584281549286085,0.06999976645704609,0.027141478427889824,0.13450811751124003,0.002146070387321521,0.16215455367732318,6.311971727416239e-05,0.1822266237705068,0.008584281549286085,0.06999976645704609,0.027141478427889824,0.13450811751124003,0.002146070387321521,0.03345345015530606,0.17181187042027002,0.10383193491599713,0.15899856781361504,0.10515744897875454,0.013128901193025776,0.10326385746052966,0.013128901193025776,0.10275889972233636,0.07807909026813888,0.08375986482281349,0.19895334884815985,0.18014367310045945,0.09941355470680575,0.09164982948208378,0.17982807451408864,0.17932311677589532,0.17970183507954032,0.11481476572170138,0.11228997703073489,0.10850279399428514,0.11014390664341336,0.12996349786750036,0.04929649919112082,0.39260464144529006,0.1857613279378599,0.0693054495670303,0.035094562804434286,0.002461668973692333,0.0075112463556253235,0.09922419555498327,0.03042370372614627,0.1847514124614733,0.031812337506177846,0.1261763148310506,0.07454438610078577,0.020324548962280288,0.13734850478857735,0.027141478427889824,0.08388610425736182,0.1307209344747903,0.010477873067510956,0.33933160006589697,0.33933160006589697,0.03616759799809505,0.009657316742946846,0.029287548815211346,0.0,0.008079323811092786,0.0006943168900157863,0.008331802680189435,0.007953084376544461
ERR3452802,0.13952420715053246,0.02741248132857385,0.05449228691286889,0.02781169222170842,0.1262171773793801,0.04451201458450463,0.12335616597858233,0.00019960544656728534,0.13952420715053246,0.02741248132857385,0.05449228691286889,0.02781169222170842,0.1262171773793801,0.04451201458450463,0.026015243202602855,0.1958129430825069,0.07471897216502048,0.12694906401679348,0.07684809692840486,0.003925573782489945,0.07491857761158777,0.003925573782489945,0.07631581573755876,0.06919655480999225,0.07425322612303015,0.1353990279214752,0.13573170366575402,0.0711926092756651,0.0675331760885982,0.1194305921960924,0.1352659576237637,0.11949712734494815,0.10519207034095937,0.1067223787646419,0.10253066438672889,0.09082047818811483,0.09627636039428729,0.03779196455007269,0.3624169558173344,0.1367962660474462,0.04823798292042729,0.05914974733277222,0.020160150103295818,0.02242234516439172,0.061278872096156595,0.029674676389669752,0.15362965870795395,0.05156474036321538,0.14544583539869524,0.05835132554650308,0.04896986955784067,0.09155236482552821,0.02781169222170842,0.06480523498551197,0.08909056431786502,0.024551469927776095,0.29415189309132284,0.29415189309132284,0.07651542118412605,0.03160419570648684,0.04664113934788901,0.0,0.023287302099516623,0.019295193168170917,0.040652975950870446,0.023819583290362715
